,Actual,Predicted,Prob is Ham,Prob is Spam
48,0,0,0.887118963771309,0.11288103622869092
49,0,0,0.8339745103408639,0.1660254896591361
50,0,0,0.8692651912473202,0.13073480875267984
51,0,0,0.8372576205652429,0.16274237943475714
52,0,0,0.9102217375636902,0.08977826243630986
53,0,0,0.9186943546667486,0.08130564533325131
54,1,0,0.9022455227901048,0.09775447720989516
55,0,0,0.8919464595212414,0.10805354047875856
56,1,0,0.7293726236356532,0.2706273763643467
57,0,0,0.8901358152151098,0.1098641847848902
58,0,0,0.8302540672072369,0.16974593279276304
59,0,0,0.8868752787942983,0.11312472120570176
60,0,0,0.7701414968257003,0.22985850317429962
61,0,0,0.7770564499532894,0.22294355004671065
62,0,0,0.798928807879482,0.20107119212051802
63,0,0,0.8976598003851771,0.10234019961482288
64,0,0,0.875849030370078,0.12415096962992202
65,1,0,0.8811177095438498,0.11888229045615022
66,0,0,0.8549080992966571,0.14509190070334282
67,1,0,0.8791464605238819,0.12085353947611804
68,1,0,0.8460386664666937,0.15396133353330632
69,0,0,0.8668368724837083,0.13316312751629172
70,0,0,0.8298740022753639,0.17012599772463613
71,0,0,0.7890140861745436,0.21098591382545637
72,0,0,0.8669679267504704,0.13303207324952956
73,0,0,0.8914060575980277,0.1085939424019723
74,0,0,0.9115520350472246,0.08844796495277539
75,0,0,0.8985498752867297,0.10145012471327032
76,0,0,0.8727239775239379,0.12727602247606204
77,0,0,0.8986794198927531,0.10132058010724683
78,0,0,0.9005341290480817,0.09946587095191825
79,0,0,0.9067331782864751,0.09326682171352481
80,0,0,0.859309213598856,0.14069078640114396
81,0,0,0.8666487167962971,0.13335128320370293
82,0,0,0.8947638238376835,0.10523617616231655
83,0,0,0.8994751906863406,0.10052480931365936
84,0,0,0.8035890387184105,0.19641096128158952
85,0,0,0.8443872452304413,0.1556127547695587
86,0,0,0.8627522921941024,0.13724770780589754
87,0,0,0.8858453399387791,0.11415466006122088
88,0,0,0.8954796687327633,0.10452033126723666
89,0,0,0.7551747138122911,0.24482528618770896
90,0,0,0.896502849076309,0.103497150923691
91,0,0,0.8903546225282126,0.10964537747178738
92,0,0,0.8599861468621613,0.14001385313783865
93,1,0,0.8857588328527176,0.11424116714728236
94,0,0,0.8713235045163273,0.1286764954836727
95,1,0,0.9092399296932547,0.0907600703067453
96,0,0,0.8908147808432689,0.10918521915673106
97,0,0,0.8753150239692473,0.1246849760307527
98,0,0,0.8043641249906991,0.19563587500930088
99,0,0,0.8733912930984689,0.1266087069015311
100,0,0,0.8798717231798826,0.1201282768201174
101,0,0,0.893556282059043,0.10644371794095696
102,0,0,0.8992312958726357,0.10076870412736431
103,0,0,0.8884115553494025,0.1115884446505975
104,0,0,0.8646318094090664,0.13536819059093363
105,0,0,0.9123508715060408,0.0876491284939592
106,0,0,0.7823604175676817,0.21763958243231823
107,0,0,0.8834550036365004,0.11654499636349956
108,0,0,0.8878959144352783,0.1121040855647217
109,0,0,0.8709680984431939,0.12903190155680613
110,0,0,0.8868569898861371,0.1131430101138628
111,0,0,0.8843198760141947,0.11568012398580528
112,0,0,0.8976420531079004,0.1023579468920997
113,0,0,0.8168730923740719,0.18312690762592806
114,1,0,0.8769078977315653,0.12309210226843469
115,0,0,0.8820401207614766,0.11795987923852336
116,0,0,0.8913601053254767,0.10863989467452334
117,1,0,0.8798197891401839,0.12018021085981616
118,0,0,0.8613623317865646,0.13863766821343537
119,0,0,0.8778117467760945,0.12218825322390549
120,1,0,0.8889039793895176,0.11109602061048243
121,1,0,0.8592601651311362,0.1407398348688638
122,0,0,0.8781997805546704,0.12180021944532961
123,1,0,0.8713235045163273,0.1286764954836727
124,0,0,0.9201193732452089,0.07988062675479109
125,0,0,0.877131066927171,0.12286893307282896
126,0,0,0.677683661845252,0.3223163381547481
127,0,0,0.8859711759268197,0.11402882407318027
128,0,0,0.9285941993142108,0.0714058006857892
129,0,0,0.893453880122614,0.10654611987738609
130,0,0,0.8828942668287835,0.11710573317121653
131,0,0,0.8834967551716431,0.11650324482835697
132,0,0,0.8984163012658131,0.10158369873418692
133,0,0,0.8191755250581387,0.18082447494186132
134,1,0,0.8851398828724769,0.11486011712752313
135,1,0,0.8897220476926672,0.11027795230733281
136,0,0,0.8761118867317523,0.12388811326824763
137,0,0,0.8645482088032596,0.13545179119674042
138,0,0,0.8642840949515858,0.1357159050484142
139,1,0,0.8667732225150887,0.1332267774849113
140,0,0,0.881488708922937,0.11851129107706306
141,0,0,0.87708365209419,0.12291634790580998
142,0,0,0.7981020738114412,0.20189792618855887
143,0,0,0.8758443267441434,0.12415567325585661
144,0,0,0.7188735492502798,0.2811264507497202
145,0,0,0.8355612328701165,0.1644387671298835
146,0,0,0.9000899170540896,0.09991008294591044
147,1,0,0.8708150146395097,0.1291849853604903
148,0,0,0.8668301486825012,0.13316985131749887
149,0,0,0.8787826847526155,0.12121731524738454
150,0,0,0.8903059784222147,0.10969402157778535
151,0,0,0.9017695094566756,0.09823049054332449
152,0,0,0.9280140759225951,0.07198592407740485
153,0,0,0.9122266247460021,0.08777337525399784
154,0,0,0.877414945071813,0.12258505492818707
155,0,0,0.8909778527644825,0.10902214723551751
156,0,0,0.8613805547799274,0.1386194452200726
157,0,0,0.8453523913780909,0.15464760862190902
158,0,0,0.8110568194744434,0.18894318052555656
159,1,0,0.8244114207750171,0.1755885792249829
160,1,0,0.8487257592553556,0.1512742407446444
161,0,0,0.8656768673934825,0.13432313260651754
162,0,0,0.723571470859049,0.276428529140951
163,0,0,0.858803366206601,0.14119663379339897
164,1,0,0.8120158811573516,0.18798411884264843
165,1,0,0.765983021700914,0.23401697829908596
166,0,0,0.7695998265636443,0.2304001734363556
167,1,0,0.869503760767009,0.13049623923299103
168,0,0,0.8772006399590865,0.12279936004091356
169,0,0,0.8723920101349915,0.12760798986500857
170,0,0,0.8859023047621357,0.11409769523786434
171,0,0,0.8725527411771296,0.12744725882287042
172,0,0,0.8867724289622987,0.11322757103770134
173,0,0,0.8696196903279444,0.1303803096720556
174,0,0,0.8746329833159082,0.12536701668409175
175,0,0,0.8792094085639571,0.12079059143604283
176,0,0,0.8740133981031769,0.12598660189682312
177,0,0,0.8690345762444527,0.13096542375554726
178,0,0,0.8973201592004717,0.10267984079952829
179,0,0,0.7952902441710064,0.2047097558289937
180,0,0,0.8825134052193682,0.11748659478063181
181,0,0,0.730929062210343,0.269070937789657
182,0,0,0.8667031761153523,0.13329682388464767
183,0,0,0.8725131059812408,0.1274868940187592
184,0,0,0.9154717987010674,0.08452820129893257
185,0,0,0.8812957028346133,0.11870429716538665
186,0,0,0.8198707283742965,0.18012927162570347
187,0,0,0.8870206916237269,0.11297930837627314
188,1,0,0.870219910911897,0.12978008908810298
189,0,0,0.9111984297077761,0.08880157029222388
190,0,0,0.9264069804679587,0.07359301953204135
191,1,0,0.8507633484850936,0.14923665151490642
192,0,0,0.8139043498983904,0.18609565010160953
193,0,0,0.8732198208583506,0.12678017914164944
194,0,0,0.8792590087069984,0.12074099129300161
195,0,0,0.8802912325551471,0.11970876744485288
196,0,0,0.8881958090471397,0.11180419095286027
197,0,0,0.8845041943109642,0.11549580568903578
198,0,0,0.8608524532351539,0.13914754676484606
199,0,0,0.8716459331269387,0.1283540668730613
200,0,0,0.793048491559113,0.206951508440887
201,0,0,0.8631164180322592,0.1368835819677408
202,0,0,0.8869180405213966,0.11308195947860349
203,0,0,0.8413270753856197,0.1586729246143803
204,0,0,0.8804266486239312,0.11957335137606884
205,0,0,0.8648313390855569,0.13516866091444316
206,0,0,0.8545497060804783,0.14545029391952163
207,0,0,0.8696299032347886,0.13037009676521139
208,0,0,0.9006719459503902,0.0993280540496098
209,0,0,0.861860760249034,0.138139239750966
210,0,0,0.89051790764617,0.10948209235383005
211,0,0,0.896870965024896,0.10312903497510392
212,0,0,0.8860387538254395,0.11396124617456044
213,0,0,0.8740436746793305,0.1259563253206695
214,0,0,0.8775906597101355,0.12240934028986446
215,0,0,0.8703424679069172,0.1296575320930828
216,0,0,0.9032955905757344,0.09670440942426566
217,0,0,0.8702526101130728,0.1297473898869273
218,0,0,0.7569432794937724,0.24305672050622765
219,0,0,0.7528235510393088,0.24717644896069121
220,0,0,0.9313783553040641,0.06862164469593594
221,0,0,0.8050093986939376,0.19499060130606238
222,0,0,0.8838119715969097,0.11618802840309032
223,0,0,0.6935660406559393,0.3064339593440607
224,0,0,0.8789700697277161,0.12102993027228397
225,1,0,0.8906661496164837,0.10933385038351627
226,0,0,0.8768028331719852,0.12319716682801489
227,1,0,0.8701787888596154,0.12982121114038458
228,0,0,0.8776804913818234,0.12231950861817664
229,0,0,0.8877813619367367,0.11221863806326332
230,0,0,0.8987646120158167,0.10123538798418329
231,0,0,0.7748002924982081,0.22519970750179186
232,0,0,0.8322033395896584,0.16779666041034164
233,0,0,0.867758860508164,0.13224113949183605
234,0,0,0.855602301935677,0.144397698064323
235,1,0,0.8651708154114223,0.1348291845885777
236,0,0,0.877130410307619,0.122869589692381
237,0,0,0.8770998740018391,0.12290012599816096
238,0,0,0.8740063609506422,0.1259936390493578
239,0,0,0.8780353567931285,0.12196464320687156
240,1,0,0.8617957953202275,0.13820420467977246
241,0,0,0.8631149729620744,0.13688502703792566
242,0,0,0.8750404744737724,0.12495952552622762
243,0,0,0.8477907718305334,0.15220922816946655
244,0,0,0.8860566207818791,0.11394337921812092
245,0,0,0.9004370661605441,0.09956293383945587
246,0,0,0.7316447396326209,0.2683552603673791
247,0,0,0.911600912033205,0.088399087966795
248,0,0,0.8073304774969153,0.19266952250308467
249,0,0,0.8652684345643659,0.1347315654356341
250,1,0,0.8701026286953872,0.1298973713046127
251,0,0,0.861860760249034,0.138139239750966
252,0,0,0.8575824212790072,0.14241757872099278
253,0,0,0.8906317498080835,0.1093682501919165
254,0,0,0.9264951765646221,0.07350482343537788
255,0,0,0.8783802281953068,0.12161977180469324
256,0,0,0.8707699331693199,0.12923006683068008
257,0,0,0.8773425780794439,0.12265742192055609
258,0,0,0.9084859046222342,0.0915140953777658
259,1,0,0.8926573087412397,0.10734269125876024
260,0,0,0.7306705020142222,0.26932949798577777
261,0,0,0.8580834125483561,0.14191658745164393
262,0,0,0.9052778932442853,0.09472210675571464
263,0,0,0.7978487658389947,0.2021512341610053
264,1,0,0.8730855198350983,0.12691448016490173
265,0,0,0.880378536773652,0.11962146322634805
266,0,0,0.9055995426686804,0.0944004573313196
267,0,0,0.8127506617043174,0.18724933829568263
268,1,0,0.8726669114524814,0.12733308854751862
269,0,0,0.8814388370504941,0.11856116294950593
270,1,0,0.9060337730345428,0.09396622696545716
271,0,0,0.8649487587820243,0.1350512412179757
272,0,0,0.8667494530657666,0.13325054693423344
273,1,0,0.8695673479918822,0.13043265200811777
274,0,0,0.9000861732526899,0.09991382674731014
275,0,0,0.8585777280937014,0.14142227190629866
276,0,0,0.8852421589099776,0.1147578410900224
277,0,0,0.8533492769049382,0.14665072309506177
278,0,0,0.8989884527353562,0.10101154726464379
279,0,0,0.8650580480808804,0.13494195191911965
280,0,0,0.8712562824589043,0.12874371754109576
281,0,0,0.864299712881125,0.13570028711887508
282,0,0,0.853059218663674,0.14694078133632604
283,0,0,0.8472557494673538,0.1527442505326462
284,0,0,0.859309213598856,0.14069078640114396
285,0,0,0.9084176435767984,0.09158235642320153
286,0,0,0.8900761730686106,0.10992382693138938
287,0,0,0.8749408813872619,0.12505911861273805
288,0,0,0.8907354039403117,0.1092645960596883
289,0,0,0.8509649830363009,0.14903501696369914
290,0,0,0.9301634543459315,0.06983654565406852
291,0,0,0.7794812634235851,0.22051873657641485
292,0,0,0.8794115334828091,0.12058846651719093
293,0,0,0.8707116627669688,0.12928833723303126
294,0,0,0.8879726092151985,0.11202739078480153
295,0,0,0.886127210288746,0.11387278971125399
296,1,0,0.8770899505278401,0.12291004947215987
297,0,0,0.9099831677793928,0.09001683222060713
298,0,0,0.9007423279675343,0.09925767203246576
299,0,0,0.8796672087284995,0.1203327912715005
300,0,0,0.8622003294884377,0.13779967051156233
301,0,0,0.8765979733838452,0.12340202661615479
302,0,0,0.8795600903072968,0.1204399096927032
303,0,0,0.8885950041284495,0.11140499587155049
304,0,0,0.8612771098288331,0.13872289017116693
305,1,0,0.8184972012510904,0.18150279874890965
306,0,0,0.8202969974777429,0.17970300252225715
307,0,0,0.8417698973077392,0.15823010269226084
308,0,0,0.8110343638390766,0.1889656361609234
309,1,0,0.8802667580094199,0.11973324199058007
310,0,0,0.7641743809185251,0.2358256190814749
311,0,0,0.7989070329104621,0.20109296708953797
312,1,0,0.7478258312577679,0.25217416874223203
313,0,0,0.8141504095005175,0.1858495904994825
314,0,0,0.9004361302205056,0.0995638697794944
315,0,0,0.8739004624489519,0.12609953755104808
316,0,0,0.8647998452607107,0.13520015473928926
317,0,0,0.904045913656286,0.09595408634371404
318,0,0,0.8837024434021605,0.11629755659783945
319,1,0,0.8801774503565184,0.11982254964348163
320,0,0,0.8808712852204782,0.11912871477952178
321,0,0,0.853435598302375,0.146564401697625
322,0,0,0.861860760249034,0.138139239750966
323,0,0,0.8960756747746208,0.10392432522537919
324,0,0,0.8549920462644339,0.14500795373556605
325,0,0,0.8266631440199449,0.1733368559800551
326,0,0,0.8991011578547464,0.10089884214525356
327,0,0,0.8576193240282616,0.1423806759717384
328,0,0,0.8685196321385339,0.13148036786146608
329,0,0,0.8896686291288372,0.1103313708711628
330,0,0,0.9087086401521682,0.09129135984783175
331,0,0,0.8521162012337454,0.1478837987662546
332,0,0,0.8846542158329276,0.11534578416707239
333,1,0,0.8936544908680215,0.10634550913197846
334,0,0,0.8710006025602243,0.12899939743977573
335,1,0,0.8625662328656867,0.1374337671343133
336,0,0,0.9042166514200957,0.09578334857990435
337,0,0,0.8723082688249502,0.1276917311750498
338,0,0,0.8721460015740345,0.1278539984259654
339,0,0,0.859309213598856,0.14069078640114396
340,0,0,0.8712740968811284,0.12872590311887158
341,0,0,0.8903347766529817,0.10966522334701836
342,0,0,0.8846163029601077,0.11538369703989225
343,0,0,0.8425771456193679,0.1574228543806321
344,0,0,0.8602812881673749,0.13971871183262513
345,0,0,0.8678688041821069,0.1321311958178931
346,0,0,0.7442910637975412,0.2557089362024588
347,0,0,0.8412976481889751,0.15870235181102488
348,0,0,0.8737550018928528,0.12624499810714718
349,1,0,0.9229694184686389,0.07703058153136114
350,0,0,0.873868744125915,0.126131255874085
351,0,0,0.8730109278897703,0.1269890721102297
352,0,0,0.8297852605495405,0.17021473945045953
353,0,0,0.7866597746854175,0.21334022531458252
354,0,0,0.8935079201513779,0.10649207984862205
355,0,0,0.9147760994446016,0.08522390055539839
356,0,0,0.8606341705997632,0.1393658294002368
357,1,0,0.8334188579314227,0.1665811420685773
358,1,0,0.8941626500311016,0.10583734996889839
359,0,0,0.8716629674727124,0.1283370325272876
360,0,0,0.7898119221614128,0.21018807783858717
361,0,0,0.763467329543397,0.23653267045660295
362,0,0,0.8232251352399915,0.17677486476000853
363,0,0,0.8935127566531629,0.10648724334683711
364,0,0,0.8741941635119133,0.12580583648808671
365,0,0,0.8589396567017774,0.14106034329822256
366,0,0,0.8292970808047794,0.17070291919522065
367,1,0,0.859309213598856,0.14069078640114396
368,1,0,0.8926604447441895,0.10733955525581056
369,0,0,0.8624471498533277,0.1375528501466723
370,0,0,0.8734248375746897,0.12657516242531033
371,0,0,0.8718147754793509,0.12818522452064907
372,0,0,0.798932016261384,0.20106798373861604
373,0,0,0.8797121225060435,0.1202878774939565
374,0,0,0.905528754175231,0.09447124582476894
375,1,0,0.7306705020142222,0.26932949798577777
376,0,0,0.8917914862224737,0.10820851377752626
377,0,0,0.8784839334041467,0.12151606659585334
378,0,0,0.8703475668487857,0.12965243315121439
379,0,0,0.8790318494079397,0.12096815059206031
380,0,0,0.8702561157430596,0.12974388425694036
381,0,0,0.8797948879419617,0.1202051120580383
382,0,0,0.8828737191439299,0.11712628085607014
383,0,0,0.8642845340791139,0.13571546592088607
384,0,0,0.8865990726490514,0.11340092735094866
385,1,0,0.8218644666058913,0.1781355333941087
386,0,0,0.8750032372186515,0.12499676278134852
387,0,0,0.8589900829500952,0.14100991704990481
388,0,0,0.8775877398274824,0.12241226017251763
389,1,0,0.8796732079638542,0.12032679203614582
390,0,0,0.8883517724970953,0.11164822750290468
391,0,0,0.8727249107294115,0.12727508927058848
392,0,0,0.8881650549247236,0.11183494507527635
393,0,0,0.8767524227030096,0.12324757729699039
394,0,0,0.9043076702658674,0.09569232973413254
395,0,0,0.8713203766308735,0.12867962336912647
396,0,0,0.8677363045375783,0.1322636954624217
397,0,0,0.8586432748727201,0.1413567251272799
398,0,0,0.895207476277761,0.10479252372223902
399,0,0,0.8838243253990758,0.11617567460092414
400,0,0,0.8640423123049088,0.13595768769509126
401,1,0,0.8898928349164853,0.11010716508351473
402,0,0,0.8773323199041662,0.12266768009583383
403,0,0,0.8804127066289498,0.11958729337105022
404,0,0,0.8758803393751954,0.12411966062480462
405,0,0,0.8927565073084519,0.1072434926915481
406,0,0,0.8674752468740838,0.1325247531259162
407,0,0,0.8761635791795603,0.12383642082043961
408,0,0,0.8578752006168004,0.14212479938319958
409,0,0,0.8935348569291979,0.10646514307080214
410,0,0,0.773580858057688,0.226419141942312
411,0,0,0.8741023443259257,0.12589765567407432
412,0,0,0.8941868435238614,0.10581315647613868
413,0,0,0.8864089577625064,0.11359104223749358
414,0,0,0.8693061744474204,0.13069382555257963
415,1,0,0.8925937461565175,0.1074062538434825
416,0,0,0.8890254753788677,0.11097452462113229
417,0,0,0.8665240766255025,0.13347592337449757
418,1,0,0.8366211042946219,0.1633788957053781
419,0,0,0.8820189195140974,0.1179810804859026
420,1,0,0.8981356361992252,0.10186436380077483
421,0,0,0.8283680758079242,0.17163192419207582
422,1,0,0.90783939927666,0.09216060072334001
423,0,0,0.8677969069203211,0.13220309307967887
424,1,0,0.860511592688372,0.139488407311628
425,0,0,0.8680967140736102,0.1319032859263898
426,0,0,0.8608470754668407,0.13915292453315925
427,0,0,0.8940432023076561,0.10595679769234392
428,0,0,0.9094504816422443,0.09054951835775568
429,0,0,0.8728215039876813,0.12717849601231865
430,0,0,0.8784335355400257,0.12156646445997434
431,0,0,0.9063270430911152,0.0936729569088848
432,0,0,0.8550627442178637,0.14493725578213637
433,1,0,0.8816909076017283,0.11830909239827174
434,0,0,0.8991080040131066,0.10089199598689338
435,0,0,0.8874293203539513,0.1125706796460487
436,0,0,0.8903594937249585,0.10964050627504149
437,0,0,0.8875972845693608,0.11240271543063918
438,0,0,0.861860760249034,0.138139239750966
439,0,0,0.894018511285889,0.10598148871411098
440,0,0,0.8454205696536164,0.15457943034638352
441,0,0,0.8718959924982448,0.12810400750175518
442,0,0,0.8641436597346647,0.13585634026533536
443,0,0,0.8771582233329484,0.12284177666705168
444,0,0,0.8885769658617038,0.11142303413829621
445,0,0,0.7732767279945743,0.2267232720054257
446,0,0,0.8792694150284687,0.1207305849715313
447,0,0,0.877329100993375,0.12267089900662498
448,0,0,0.8916529681409283,0.10834703185907171
449,0,0,0.9064939109655031,0.09350608903449682
450,0,0,0.8870344624778166,0.11296553752218344
451,0,0,0.8862947140065122,0.11370528599348784
452,0,0,0.8509851891313354,0.1490148108686647
453,0,0,0.8202969974777429,0.17970300252225715
454,0,0,0.8857684444859136,0.11423155551408633
455,1,0,0.8781469900414449,0.12185300995855511
456,0,0,0.8842140279065409,0.1157859720934591
457,0,0,0.883819553619581,0.11618044638041908
458,0,0,0.8659573434824503,0.13404265651754962
459,0,0,0.8833893518185405,0.11661064818145946
460,0,0,0.8948608347607756,0.10513916523922434
461,0,0,0.7879389353221492,0.2120610646778508
462,0,0,0.8918585695770842,0.10814143042291581
463,1,0,0.7903593154682546,0.20964068453174545
464,0,0,0.8835761856029354,0.11642381439706466
465,0,0,0.8760800952246585,0.12391990477534151
466,0,0,0.8441254993669127,0.15587450063308733
467,0,0,0.853640344432427,0.14635965556757302
468,0,0,0.8698721808583934,0.1301278191416067
469,0,0,0.9246442403554607,0.07535575964453933
470,0,0,0.8930459381206335,0.10695406187936654
471,1,0,0.7812660718876694,0.21873392811233058
472,0,0,0.8835962029775691,0.11640379702243082
473,0,0,0.8655462764203503,0.13445372357964966
474,1,0,0.8896657922011256,0.11033420779887435
475,0,0,0.7802894360667858,0.21971056393321417
476,0,0,0.7986608286193764,0.20133917138062368
477,0,0,0.8255711693525326,0.17442883064746736
478,0,0,0.8806894887801665,0.11931051121983348
479,0,0,0.8663063175232243,0.1336936824767757
480,0,0,0.8863841609228029,0.11361583907719713
481,0,0,0.7969991897779877,0.2030008102220123
482,0,0,0.8669810616724553,0.13301893832754477
483,0,0,0.8587500570651196,0.1412499429348804
484,0,0,0.8771729036287863,0.12282709637121365
485,0,0,0.8829995341706526,0.11700046582934746
486,0,0,0.8820004638528107,0.11799953614718928
487,1,0,0.8435918711877208,0.15640812881227917
488,0,0,0.8662008809425931,0.1337991190574069
489,0,0,0.8613793136586527,0.1386206863413473
490,0,0,0.7785819727287198,0.22141802727128018
491,0,0,0.8887000364315538,0.11129996356844622
492,1,0,0.900393527319621,0.099606472680379
493,0,0,0.8673322707158874,0.1326677292841126
494,0,0,0.9011340286280329,0.09886597137196707
495,0,0,0.8663952555135366,0.13360474448646342
496,0,0,0.8668901597334787,0.13310984026652126
497,0,0,0.8811147319914431,0.11888526800855696
498,0,0,0.8592380011800542,0.14076199881994578
499,0,0,0.8921820413991992,0.10781795860080078
500,0,0,0.8721793143069455,0.12782068569305452
501,0,0,0.8967892923695022,0.10321070763049779
502,0,0,0.8944662745759281,0.10553372542407193
503,0,0,0.8770112264076402,0.12298877359235981
504,0,0,0.8967366863100666,0.10326331368993331
505,1,0,0.8763836623635995,0.12361633763640041
506,0,0,0.8595663471057451,0.14043365289425497
507,0,0,0.8981269546789937,0.10187304532100624
508,0,0,0.9113395843129324,0.08866041568706759
509,0,0,0.8769047446074358,0.1230952553925642
510,0,0,0.8660587697007353,0.13394123029926477
511,0,0,0.8791313248758648,0.1208686751241352
512,0,0,0.8828959829832541,0.11710401701674583
513,0,0,0.8807232735501433,0.1192767264498566
514,0,0,0.8686319393529154,0.13136806064708462
515,1,0,0.8791721200062781,0.12082787999372194
516,0,0,0.8647998721833173,0.13520012781668267
517,1,0,0.8680215037636759,0.1319784962363241
518,1,0,0.8813452181900324,0.11865478180996757
519,0,0,0.8487710651011634,0.1512289348988366
520,0,0,0.8924286939284158,0.1075713060715841
521,0,0,0.8782932264832586,0.12170677351674146
522,0,0,0.8750723441951095,0.1249276558048905
523,0,0,0.8977344232229884,0.10226557677701167
524,0,0,0.8143677933615097,0.18563220663849028
525,1,0,0.892894893122075,0.10710510687792497
526,0,0,0.8975675054578314,0.10243249454216861
527,1,0,0.8762024881803127,0.12379751181968732
528,0,0,0.8891822391054734,0.11081776089452652
529,1,0,0.8789804700053991,0.12101952999460085
530,0,0,0.8872010846539499,0.11279891534605017
531,1,0,0.8689546897754804,0.1310453102245196
532,0,0,0.8920921393755533,0.10790786062444664
533,0,0,0.8803622268660143,0.11963777313398567
534,0,0,0.8888395343068085,0.11116046569319149
535,0,0,0.9002771270915644,0.09972287290843568
536,0,0,0.8672230731797798,0.13277692682022027
537,0,0,0.7747555537733702,0.22524444622662973
538,0,0,0.88258095823401,0.11741904176599005
539,0,0,0.9108712235976331,0.08912877640236691
540,0,0,0.8940883243018758,0.10591167569812424
541,1,0,0.9035276810427509,0.09647231895724909
542,0,0,0.8795088405085835,0.1204911594914165
543,0,0,0.8712290456291193,0.1287709543708807
544,0,0,0.8711813749789509,0.1288186250210491
545,0,0,0.8624232277490244,0.13757677225097567
546,0,0,0.865937115349757,0.1340628846502429
547,0,0,0.8373207071055382,0.16267929289446184
548,0,0,0.8462832850175409,0.15371671498245912
549,0,0,0.8737072557854839,0.1262927442145161
550,0,0,0.8859292275801505,0.11407077241984952
551,0,0,0.8601295640346074,0.13987043596539256
552,0,0,0.882720212013351,0.1172797879866489
553,0,0,0.7281176700877066,0.2718823299122934
554,0,0,0.870219910911897,0.12978008908810298
555,0,0,0.864186217024225,0.13581378297577493
556,0,0,0.8594020356022029,0.14059796439779718
557,0,0,0.8858131983889939,0.11418680161100615
558,0,0,0.8767705822497703,0.12322941775022964
559,0,0,0.844347555825985,0.155652444174015
560,0,0,0.8874019222074149,0.11259807779258517
561,0,0,0.9058584455857566,0.09414155441424338
562,0,0,0.8823000533464924,0.11769994665350757
563,0,0,0.7901650282163728,0.20983497178362717
564,1,0,0.8497419362299115,0.15025806377008852
565,0,0,0.888703765293917,0.11129623470608299
566,0,0,0.8199804307075205,0.1800195692924796
567,0,0,0.8526962985042983,0.14730370149570166
568,0,0,0.9164561944680839,0.08354380553191612
569,0,0,0.8988292599393394,0.10117074006066067
570,0,0,0.8863446839604535,0.11365531603954647
571,0,0,0.8874152283937007,0.1125847716062993
572,0,0,0.8817382862099662,0.11826171379003385
573,0,0,0.8731714842480983,0.12682851575190168
574,0,0,0.8930669297589051,0.10693307024109491
575,0,0,0.8978764244784109,0.1021235755215891
576,1,0,0.8662087357467103,0.13379126425328972
577,0,0,0.8641341459026592,0.13586585409734078
578,0,0,0.8769722079942464,0.1230277920057537
579,1,0,0.8063940982369453,0.19360590176305464
580,0,0,0.8638911534230922,0.1361088465769078
581,0,0,0.8634535772402865,0.1365464227597135
582,0,0,0.8223895411243799,0.17761045887562008
583,1,0,0.8598954908186751,0.14010450918132486
